votes_dem,votes_gop,total_votes,per_dem,per_gop,diff,per_point_diff,state_abbr,county_name,combined_fips,result
265,215,506,0.523715415,0.4249011858,50,9.88%,CO,San Juan County,8111,D
2960,1030,4311,0.6866156344,0.2389236836,"1,930",44.77%,CO,San Miguel County,8113,D
267,1015,1364,0.1957478006,0.7441348974,748,54.84%,CO,Sedgwick County,8115,R
9502,5064,16061,0.5916194508,0.3152979267,"4,438",27.63%,CO,Summit County,8117,D
3547,9580,14203,0.2497359713,0.6745053862,"6,033",42.48%,CO,Teller County,8119,R
289,2284,2708,0.1067208272,0.8434268833,"1,995",73.67%,CO,Washington County,8121,R
45869,75882,133790,0.3428432618,0.5671724344,"30,013",22.43%,CO,Weld County,8123,R
701,3755,4664,0.1503001715,0.805102916,"3,054",65.48%,CO,Yuma County,8125,R
238723,155457,410279,0.5818552741,0.378905574,"83,266",20.29%,CT,Fairfield County,9001,D
233789,147912,399219,0.5856159151,0.3705034079,"85,877",21.51%,CT,Hartford County,9003,D
39836,53376,97434,0.4088511197,0.5478169838,"13,540",13.90%,CT,Litchfield County,9005,R
45306,38847,88402,0.5124997172,0.4394357594,"6,459",7.31%,CT,Middlesex County,9007,D
203601,158373,375909,0.5416231056,0.4213067524,"45,228",12.03%,CT,New Haven County,9009,D
62951,54574,124527,0.5055208911,0.4382503393,"8,377",6.73%,CT,New London County,9011,D
38450,33989,77069,0.4989035799,0.4410203843,"4,461",5.79%,CT,Tolland County,9013,D
21776,25738,50703,0.4294814902,0.5076228231,"3,962",7.81%,CT,Windham County,9015,R
260223,11553,280272,0.9284659188,0.04122067135,"248,670",88.72%,DC,District of Columbia,11001,D
33347,36989,74253,0.4490996997,0.498148223,"3,642",4.90%,DE,Kent County,10001,R
162905,85507,261468,0.6230399131,0.3270266342,"77,398",29.60%,DE,New Castle County,10003,D
39329,62607,105814,0.371680496,0.5916702894,"23,278",22.00%,DE,Sussex County,10005,R
75370,46584,127827,0.5896250401,0.36443005,"28,786",22.52%,FL,Alachua County,12001,D
2112,10294,12634,0.1671679595,0.8147854994,"8,182",64.76%,FL,Baker County,12003,R
21689,62010,87151,0.2488669092,0.7115236773,"40,321",46.27%,FL,Bay County,12005,R
2924,8913,12098,0.2416928418,0.7367333444,"5,989",49.50%,FL,Bradford County,12007,R
119525,181620,314337,0.3802447691,0.5777875338,"62,095",19.75%,FL,Brevard County,12009,R
546956,258521,822837,0.664719744,0.3141825173,"288,435",35.05%,FL,Broward County,12011,D
1236,4647,6067,0.2037250701,0.765946926,"3,411",56.22%,FL,Calhoun County,12013,R
33421,60196,96323,0.3469680139,0.6249390073,"26,775",27.80%,FL,Charlotte County,12015,R
22765,54377,79590,0.2860283955,0.6832139716,"31,612",39.72%,FL,Citrus County,12017,R
27768,74898,106363,0.2610682286,0.7041734438,"47,130",44.31%,FL,Clay County,12019,R
60941,105297,170505,0.3574147386,0.6175596024,"44,356",26.01%,FL,Collier County,12021,R
7599,20359,28696,0.2648104265,0.7094717034,"12,760",44.47%,FL,Columbia County,12023,R
3761,6744,10761,0.3495028343,0.6267075551,"2,983",27.72%,FL,DeSoto County,12027,R
1270,5822,7202,0.1763399056,0.8083865593,"4,552",63.20%,FL,Dixie County,12029,R
203627,210061,428734,0.4749495025,0.4899564765,"6,434",1.50%,FL,Duval County,12031,R
57114,88370,151609,0.3767190602,0.5828809635,"31,256",20.62%,FL,Escambia County,12033,R
21985,33804,57413,0.3829272116,0.5887865118,"11,819",20.59%,FL,Flagler County,12035,R
1738,4119,6003,0.2895219057,0.6861569215,"2,381",39.66%,FL,Franklin County,12037,R
14994,6721,22079,0.6791068436,0.3044069025,"8,273",37.47%,FL,Gadsden County,12039,D
1457,6740,8418,0.173081492,0.8006652412,"5,283",62.76%,FL,Gilchrist County,12041,R
1271,2996,4355,0.2918484501,0.6879448909,"1,725",39.61%,FL,Glades County,12043,R
1715,5320,7279,0.235609287,0.7308696249,"3,605",49.53%,FL,Gulf County,12045,R
1899,3439,5451,0.3483764447,0.6308934141,"1,540",28.25%,FL,Hamilton County,12047,R
2147,5238,7577,0.2833575294,0.6913026264,"3,091",40.79%,FL,Hardee County,12049,R
4610,6192,11106,0.4150909418,0.5575364668,"1,582",14.24%,FL,Hendry County,12051,R
31818,59029,93878,0.3389292486,0.6287841667,"27,211",28.99%,FL,Hernando County,12053,R
14901,29509,45589,0.3268551624,0.6472833359,"14,608",32.04%,FL,Highlands County,12055,R
306422,265928,595072,0.5149326468,0.4468837384,"40,494",6.80%,FL,Hillsborough County,12057,D
852,7476,8506,0.1001645897,0.8789090054,"6,624",77.87%,FL,Holmes County,12059,R
28997,48564,79897,0.3629297721,0.6078325845,"19,567",24.49%,FL,Indian River County,12061,R
6383,14231,20997,0.3039958089,0.67776349,"7,848",37.38%,FL,Jackson County,12063,R
3537,3930,7641,0.4628975265,0.514330585,393,5.14%,FL,Jefferson County,12065,R
515,2795,3375,0.1525925926,0.8281481481,"2,280",67.56%,FL,Lafayette County,12067,R
62597,101888,169898,0.3684387103,0.5997009971,"39,291",23.13%,FL,Lake County,12069,R
124725,191141,325797,0.3828304128,0.5866874158,"66,416",20.39%,FL,Lee County,12071,R
91936,53777,151925,0.6051406944,0.3539707092,"38,159",25.12%,FL,Leon County,12073,D
5091,13758,19367,0.2628698301,0.7103836423,"8,667",44.75%,FL,Levy County,12075,R
651,2542,3295,0.1975720789,0.7714719272,"1,891",57.39%,FL,Liberty County,12077,R
3526,4849,8503,0.4146771728,0.5702693167,"1,323",15.56%,FL,Madison County,12079,R
71066,101681,178521,0.3980820184,0.5695744478,"30,615",17.15%,FL,Manatee County,12081,R
61958,107710,174485,0.3550906955,0.6173023469,"45,752",26.22%,FL,Marion County,12083,R
30158,53182,85741,0.3517337097,0.6202633513,"23,024",26.85%,FL,Martin County,12085,R
623006,333666,978670,0.6365843441,0.3409382121,"289,340",29.56%,FL,Miami-Dade County,12086,D
18949,21885,42434,0.446552293,0.5157420936,"2,936",6.92%,FL,Monroe County,12087,R
10849,34221,46537,0.2331263296,0.7353503664,"23,372",50.22%,FL,Nassau County,12089,R
23711,71788,100657,0.2355623553,0.7131943134,"48,077",47.76%,FL,Okaloosa County,12091,R
3953,9342,13632,0.2899794601,0.6852992958,"5,389",39.53%,FL,Okeechobee County,12093,R
329579,195091,545800,0.603845731,0.3574404544,"134,488",24.64%,FL,Orange County,12095,D
85287,50252,139981,0.6092755445,0.3589915774,"35,035",25.03%,FL,Osceola County,12097,D
371411,270762,657235,0.5651114137,0.4119713649,"100,649",15.31%,FL,Palm Beach County,12099,D
89998,141943,240814,0.373724119,0.5894300165,"51,945",21.57%,FL,Pasco County,12101,R
233327,238746,491520,0.4747049967,0.4857299805,"5,419",1.10%,FL,Pinellas County,12103,R
117182,157216,283828,0.4128627197,0.5539129332,"40,034",14.11%,FL,Polk County,12105,R
9920,21873,32652,0.3038098738,0.6698823962,"11,953",36.61%,FL,Putnam County,12107,R
18398,65126,87432,0.2104263885,0.7448760179,"46,728",53.44%,FL,Santa Rosa County,12113,R
97676,124098,228509,0.4274492471,0.5430770779,"26,422",11.56%,FL,Sarasota County,12115,R
105611,109265,224377,0.4706854981,0.4869705897,"3,654",1.63%,FL,Seminole County,12117,R
43037,88633,136392,0.3155390345,0.6498401666,"45,596",33.43%,FL,St. Johns County,12109,R
66812,70248,140731,0.4747496998,0.4991650738,"3,436",2.44%,FL,St. Lucie County,12111,R
22631,52722,76649,0.2952549935,0.6878367624,"30,091",39.26%,FL,Sumter County,12119,R
3955,14281,18675,0.2117804552,0.7647121821,"10,326",55.29%,FL,Suwannee County,12121,R
2149,6923,9279,0.2315982326,0.746093329,"4,774",51.45%,FL,Taylor County,12123,R
1014,4567,5693,0.1781134727,0.8022132443,"3,553",62.41%,FL,Union County,12125,R
108793,142763,260304,0.4179459401,0.5484472002,"33,970",13.05%,FL,Volusia County,12127,R
4348,10507,15344,0.2833680918,0.6847627737,"6,159",40.14%,FL,Wakulla County,12129,R
6861,25695,33559,0.2044459012,0.7656664382,"18,834",56.12%,FL,Walton County,12131,R
2261,8630,11144,0.2028894472,0.7744077531,"6,369",57.15%,FL,Washington County,12133,R
1434,5492,7003,0.2047693845,0.7842353277,"4,058",57.95%,GA,Appling County,13001,R
696,1873,2604,0.267281106,0.7192780338,"1,177",45.20%,GA,Atkinson County,13003,R
607,3356,4010,0.1513715711,0.8369077307,"2,749",68.55%,GA,Bacon County,13005,R
650,775,1440,0.4513888889,0.5381944444,125,8.68%,GA,Baker County,13007,R
7965,7691,16075,0.4954898911,0.47844479,274,1.70%,GA,Baldwin County,13009,D
684,6130,6946,0.09847394184,0.882522315,"5,446",78.40%,GA,Banks County,13011,R
6580,21105,28828,0.2282503122,0.7321007354,"14,525",50.39%,GA,Barrow County,13013,R
8204,29879,39263,0.2089499019,0.7609963579,"21,675",55.20%,GA,Bartow County,13015,R
2098,3734,5923,0.3542123924,0.6304237717,"1,636",27.62%,GA,Ben Hill County,13017,R
1041,5408,6563,0.1586164864,0.8240134085,"4,367",66.54%,GA,Berrien County,13019,R
34383,22589,58327,0.5894868586,0.3872820478,"11,794",20.22%,GA,Bibb County,13021,D
1094,3717,4934,0.2217267937,0.7533441427,"2,623",53.16%,GA,Bleckley County,13023,R
619,5561,6285,0.0984884646,0.8848050915,"4,942",78.63%,GA,Brantley County,13025,R
2504,3679,6268,0.3994894703,0.5869495852,"1,175",18.75%,GA,Brooks County,13027,R
4010,10513,15063,0.2662152294,0.6979353382,"6,503",43.17%,GA,Bryan County,13029,R
8812,14476,24151,0.3648710198,0.5993954702,"5,664",23.45%,GA,Bulloch County,13031,R
4730,4491,9350,0.5058823529,0.4803208556,239,2.56%,GA,Burke County,13033,D
2566,6717,9477,0.2707607893,0.7087685977,"4,151",43.80%,GA,Butts County,13035,R
1178,829,2023,0.5823035096,0.4097874444,349,17.25%,GA,Calhoun County,13037,D
5914,12287,18825,0.3141567065,0.6526958831,"6,373",33.85%,GA,Camden County,13039,R
1023,2661,3757,0.2722917221,0.7082778813,"1,638",43.60%,GA,Candler County,13043,R
12422,29983,43744,0.2839703731,0.6854197147,"17,561",40.14%,GA,Carroll County,13045,R
4769,20860,26510,0.1798943795,0.7868728782,"16,091",60.70%,GA,Catoosa County,13047,R
1004,2950,4008,0.250499002,0.7360279441,"1,946",48.55%,GA,Charlton County,13049,R
58998,43649,106013,0.5565166536,0.4117325234,"15,349",14.48%,GA,Chatham County,13051,D
593,746,1384,0.4284682081,0.539017341,153,11.05%,GA,Chattahoochee County,13053,R
1612,6457,8246,0.1954887218,0.7830463255,"4,845",58.76%,GA,Chattooga County,13055,R
25203,80611,110825,0.2274125874,0.7273719829,"55,408",50.00%,GA,Cherokee County,13057,R
29514,12691,44221,0.6674204563,0.286990344,"16,823",38.04%,GA,Clarke County,13059,D
697,566,1271,0.5483870968,0.4453186467,131,10.31%,GA,Clay County,13061,D
75908,11740,89236,0.8506432382,0.1315612533,"64,168",71.91%,GA,Clayton County,13063,D
685,1724,2443,0.2803929595,0.7056897257,"1,039",42.53%,GA,Clinch County,13065,R
159416,152602,326424,0.4883709531,0.4674962625,"6,814",2.09%,GA,Cobb County,13067,D
4090,9575,13896,0.2943293034,0.6890472078,"5,485",39.47%,GA,Coffee County,13069,R
3460,9892,13592,0.2545615068,0.7277810477,"6,432",47.32%,GA,Colquitt County,13071,R
18863,43060,64190,0.2938619723,0.6708210002,"24,197",37.70%,GA,Columbia County,13073,R
1752,4175,6038,0.2901623054,0.6914541239,"2,423",40.13%,GA,Cook County,13075,R
16572,42513,61315,0.2702764413,0.6933539917,"25,941",42.31%,GA,Coweta County,13077,R
1419,3632,5157,0.2751599767,0.7042854373,"2,213",42.91%,GA,Crawford County,13079,R
2835,4539,7500,0.378,0.6052,"1,704",22.72%,GA,Crisp County,13081,R
965,5047,6238,0.1546970183,0.809073421,"4,082",65.44%,GA,Dade County,13083,R
1444,9880,11680,0.123630137,0.845890411,"8,436",72.23%,GA,Dawson County,13085,R
4104,6009,10238,0.4008595429,0.5869310412,"1,905",18.61%,GA,Decatur County,13087,R
239131,47531,295871,0.8082272342,0.1606477147,"191,600",64.76%,GA,DeKalb County,13089,D
1836,5021,6995,0.2624731951,0.7177984274,"3,185",45.53%,GA,Dodge County,13091,R
1860,1941,3836,0.4848800834,0.505995829,81,2.11%,GA,Dooly County,13093,R
23224,10227,33925,0.684568902,0.301459101,"12,997",38.31%,GA,Dougherty County,13095,D
30971,24803,57365,0.5398936634,0.4323716552,"6,168",10.75%,GA,Douglas County,13097,D
2165,2552,4782,0.4527394396,0.5336679214,387,8.09%,GA,Early County,13099,R
156,1006,1175,0.1327659574,0.8561702128,850,72.34%,GA,Echols County,13101,R
4851,17865,23395,0.2073519983,0.7636247061,"13,014",55.63%,GA,Effingham County,13103,R
2507,5269,7912,0.3168604651,0.665950455,"2,762",34.91%,GA,Elbert County,13105,R
2433,5330,7838,0.3104108191,0.6800204134,"2,897",36.96%,GA,Emanuel County,13107,R
1130,2404,3602,0.313714603,0.6674069961,"1,274",35.37%,GA,Evans County,13109,R
1920,9622,11764,0.1632097926,0.8179190751,"7,702",65.47%,GA,Fannin County,13111,R
23255,35034,60387,0.3850994419,0.580157981,"11,779",19.51%,GA,Fayette County,13113,R
9127,24045,34250,0.2664817518,0.7020437956,"14,918",43.56%,GA,Floyd County,13115,R
23427,69801,97314,0.2407361736,0.7172760343,"46,374",47.65%,GA,Forsyth County,13117,R
1243,7054,8474,0.1466839745,0.8324286051,"5,811",68.57%,GA,Franklin County,13119,R
281875,110372,407173,0.6922733089,0.2710690542,"171,503",42.12%,GA,Fulton County,13121,D
1955,10465,12713,0.1537795957,0.8231731299,"8,510",66.94%,GA,Gilmer County,13123,R
138,1235,1390,0.09928057554,0.8884892086,"1,097",78.92%,GA,Glascock County,13125,R
11738,21482,34041,0.3448194824,0.6310625422,"9,744",28.62%,GA,Glynn County,13127,R
3176,15171,18850,0.1684880637,0.8048275862,"11,995",63.63%,GA,Gordon County,13129,R
3005,6047,9187,0.3270926309,0.6582126918,"3,042",33.11%,GA,Grady County,13131,R
3194,5488,8831,0.3616804439,0.6214471747,"2,294",25.98%,GA,Greene County,13133,R
165063,146463,323931,0.5095622216,0.4521425859,"18,600",5.74%,GA,Gwinnett County,13135,D
2483,13184,16128,0.1539558532,0.8174603175,"10,701",66.35%,GA,Habersham County,13137,R
16153,51681,70133,0.2303195357,0.7368998902,"35,528",50.66%,GA,Hall County,13139,R
2695,841,3572,0.7544792833,0.2354423292,"1,854",51.90%,GA,Hancock County,13141,D
1474,9579,11317,0.1302465318,0.8464257312,"8,105",71.62%,GA,Haralson County,13143,R
4082,11931,16392,0.2490239141,0.7278550512,"7,849",47.88%,GA,Harris County,13145,R
2583,7285,10077,0.2563262876,0.7229334127,"4,702",46.66%,GA,Hart County,13147,R
743,3370,4206,0.1766524013,0.8012363291,"2,627",62.46%,GA,Heard County,13149,R
49902,45641,98037,0.5090119037,0.4655487214,"4,261",4.35%,GA,Henry County,13151,D
22460,35351,59559,0.3771050555,0.5935458957,"12,891",21.64%,GA,Houston County,13153,R
890,2711,3659,0.2432358568,0.7409128177,"1,821",49.77%,GA,Irwin County,13155,R
4469,21754,27057,0.1651698267,0.804006357,"17,285",63.88%,GA,Jackson County,13157,R
1544,4353,6016,0.2566489362,0.7235704787,"2,809",46.69%,GA,Jasper County,13159,R
901,4102,5089,0.1770485361,0.8060522696,"3,201",62.90%,GA,Jeff Davis County,13161,R
3809,3057,6934,0.5493221806,0.4408710701,752,10.85%,GA,Jefferson County,13163,D
1108,1892,3034,0.3651944628,0.623599209,784,25.84%,GA,Jenkins County,13165,R
1136,2519,3682,0.3085279739,0.6841390549,"1,383",37.56%,GA,Johnson County,13167,R
3960,8304,12524,0.3161929096,0.6630469499,"4,344",34.69%,GA,Jones County,13169,R
2267,5183,7575,0.2992739274,0.6842244224,"2,916",38.50%,GA,Lamar County,13171,R
805,1984,2861,0.2813701503,0.6934638238,"1,179",41.21%,GA,Lanier County,13173,R
6737,12401,19448,0.346410942,0.6376491156,"5,664",29.12%,GA,Laurens County,13175,R
3166,10641,14106,0.2244434992,0.7543598469,"7,475",52.99%,GA,Lee County,13177,R
9531,6125,16082,0.5926501679,0.3808605895,"3,406",21.18%,GA,Liberty County,13179,D
1271,2759,4100,0.31,0.6729268293,"1,488",36.29%,GA,Lincoln County,13181,R
1356,2623,4109,0.330007301,0.6383548309,"1,267",30.83%,GA,Long County,13183,R
14614,21308,36813,0.396979328,0.5788172656,"6,694",18.18%,GA,Lowndes County,13185,R
2216,9613,12324,0.1798117494,0.7800227199,"7,397",60.02%,GA,Lumpkin County,13187,R
2705,1540,4287,0.6309773735,0.3592255657,"1,165",27.18%,GA,Macon County,13193,D
2423,9195,11945,0.2028463792,0.7697781499,"6,772",56.69%,GA,Madison County,13195,R
1213,1921,3183,0.3810870248,0.6035186931,708,22.24%,GA,Marion County,13197,R
3699,5432,9268,0.3991152352,0.586102719,"1,733",18.70%,GA,McDuffie County,13189,R
2298,3482,5893,0.3899541829,0.5908705244,"1,184",20.09%,GA,McIntosh County,13191,R
3800,5216,9181,0.4138982682,0.5681298334,"1,416",15.42%,GA,Meriwether County,13199,R
622,1888,2540,0.2448818898,0.7433070866,"1,266",49.84%,GA,Miller County,13201,R
3492,4272,7857,0.4444444444,0.5437189767,780,9.93%,GA,Mitchell County,13205,R
3570,8821,12675,0.2816568047,0.6959368836,"5,251",41.43%,GA,Monroe County,13207,R
847,2668,3560,0.2379213483,0.7494382022,"1,821",51.15%,GA,Montgomery County,13209,R
2658,6559,9435,0.2817170111,0.6951775305,"3,901",41.35%,GA,Morgan County,13211,R
1799,10340,12422,0.1448236999,0.8323941394,"8,541",68.76%,GA,Murray County,13213,R
39602,26901,68320,0.5796545667,0.39375,"12,701",18.59%,GA,Muscogee County,13215,D
21936,20907,43787,0.5009706077,0.4774704821,"1,029",2.35%,GA,Newton County,13217,D
5253,12885,19030,0.276037835,0.6770888071,"7,632",40.11%,GA,Oconee County,13219,R
1829,4622,6650,0.275037594,0.695037594,"2,793",42.00%,GA,Oglethorpe County,13221,R
18004,44646,64601,0.2786953762,0.6911038529,"26,642",41.24%,GA,Paulding County,13223,R
5083,5405,10699,0.47509113,0.5051874007,322,3.01%,GA,Peach County,13225,R
1977,11651,13982,0.1413960807,0.833285653,"9,674",69.19%,GA,Pickens County,13227,R
903,6301,7297,0.1237494861,0.8635055502,"5,398",73.98%,GA,Pierce County,13229,R
1239,7273,8675,0.1428242075,0.8383861671,"6,034",69.56%,GA,Pike County,13231,R
2863,11006,14158,0.2022178274,0.777369685,"8,143",57.52%,GA,Polk County,13233,R
1104,2436,3598,0.3068371317,0.6770428016,"1,332",37.02%,GA,Pulaski County,13235,R
2745,6516,9431,0.2910613933,0.6909129467,"3,771",39.99%,GA,Putnam County,13237,R
461,575,1044,0.4415708812,0.5507662835,114,10.92%,GA,Quitman County,13239,R
1443,6287,7949,0.1815322682,0.7909170965,"4,844",60.94%,GA,Rabun County,13241,R
1597,1270,2895,0.5516407599,0.4386873921,327,11.30%,GA,Randolph County,13243,D
48707,24441,74952,0.6498425659,0.3260886968,"24,266",32.38%,GA,Richmond County,13245,D
23206,13463,37589,0.6173614621,0.3581632925,"9,743",25.92%,GA,Rockdale County,13247,D
401,1472,1909,0.2100576218,0.7710843373,"1,071",56.10%,GA,Schley County,13249,R
2300,3305,5699,0.4035795754,0.5799263029,"1,005",17.63%,GA,Screven County,13251,R
1186,2343,3577,0.3315627621,0.6550181717,"1,157",32.35%,GA,Seminole County,13253,R
9347,15636,25940,0.3603315343,0.6027756361,"6,289",24.24%,GA,Spalding County,13255,R
1835,7682,9760,0.1880122951,0.7870901639,"5,847",59.91%,GA,Stephens County,13257,R
1220,805,2053,0.5942523137,0.3921091086,415,20.21%,GA,Stewart County,13259,D
5520,5275,10973,0.5030529481,0.4807254169,245,2.23%,GA,Sumter County,13261,D
2001,1196,3243,0.6170212766,0.3687943262,805,24.82%,GA,Talbot County,13263,D
545,349,897,0.607580825,0.3890746934,196,21.85%,GA,Taliaferro County,13265,D
1678,5092,6879,0.2439308039,0.7402238697,"3,414",49.63%,GA,Tattnall County,13267,R
1295,2062,3402,0.3806584362,0.6061140506,767,22.55%,GA,Taylor County,13269,R
1313,2449,3794,0.3460727464,0.6454928835,"1,136",29.94%,GA,Telfair County,13271,R
2267,1872,4179,0.5424742761,0.447954056,395,9.45%,GA,Terrell County,13273,D
7138,11225,18730,0.3810998398,0.5993059263,"4,087",21.82%,GA,Thomas County,13275,R
3892,8680,12796,0.3041575492,0.6783369803,"4,788",37.42%,GA,Tift County,13277,R
2338,6612,9108,0.2566974089,0.7259552042,"4,274",46.93%,GA,Toombs County,13279,R
1206,5377,6726,0.1793041927,0.7994350282,"4,171",62.01%,GA,Towns County,13281,R
860,1808,2700,0.3185185185,0.6696296296,948,35.11%,GA,Treutlen County,13283,R
9597,15643,25793,0.3720776955,0.6064823789,"6,046",23.44%,GA,Troup County,13285,R
1243,2094,3390,0.3666666667,0.617699115,851,25.10%,GA,Turner County,13287,R
1970,2034,4053,0.4860597089,0.5018504811,64,1.58%,GA,Twiggs County,13289,R
1962,9849,12039,0.1629703464,0.8180912036,"7,887",65.51%,GA,Union County,13291,R
3471,7288,10924,0.3177407543,0.6671548883,"3,817",34.94%,GA,Upson County,13293,R
4213,18938,23939,0.175988972,0.7910940307,"14,725",61.51%,GA,Walker County,13295,R
8279,31093,40425,0.2047990105,0.769152752,"22,814",56.44%,GA,Walton County,13297,R
3436,8508,12150,0.2827983539,0.7002469136,"5,072",41.74%,GA,Ware County,13299,R
1313,991,2332,0.5630360206,0.4249571184,322,13.81%,GA,Warren County,13301,D
4187,4138,8422,0.4971503206,0.4913322251,49,0.58%,GA,Washington County,13303,D
2039,8147,10376,0.1965111796,0.7851773323,"6,108",58.87%,GA,Wayne County,13305,R
471,630,1114,0.4228007181,0.565529623,159,14.27%,GA,Webster County,13307,R
646,1421,2102,0.3073263559,0.6760228354,775,36.87%,GA,Wheeler County,13309,R
1672,9751,11771,0.1420440065,0.8283918104,"8,079",68.63%,GA,White County,13311,R
7925,21514,30362,0.2610170608,0.7085830973,"13,589",44.76%,GA,Whitfield County,13313,R
852,2096,2973,0.2865792129,0.7050117726,"1,244",41.84%,GA,Wilcox County,13315,R
1844,2569,4470,0.4125279642,0.5747203579,725,16.22%,GA,Wilkes County,13317,R
1893,2332,4276,0.4427034612,0.5453695042,439,10.27%,GA,Wilkinson County,13319,R
2015,6144,8266,0.2437696588,0.7432857489,"4,129",49.95%,GA,Worth County,13321,R
41258,17500,64865,0.6360595082,0.2697911046,"23,758",36.63%,HI,Hawaii County,15001,D
175634,90296,285683,0.6147863191,0.3160706097,"85,338",29.87%,HI,Honolulu County,15003,D
